TransactionAmount,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,LoginAttempts_Binned,cluster
366.43,Credit,Portland,M080,Online,21,Student,92,1,1560.45,Sangat Rendah,0
120.86,Debit,Colorado Springs,M081,Online,33,Doctor,162,4,13566.58,Sedang,1
233.74,Debit,Boston,M056,Online,72,Retired,142,1,4749.54,Sangat Rendah,0
471.84,Debit,Raleigh,M080,ATM,18,Student,138,1,1044.33,Sangat Rendah,0
213.4,Credit,Fort Worth,M087,Branch,73,Retired,100,1,2012.24,Sangat Rendah,0
254.21,Debit,Phoenix,M030,ATM,48,Engineer,46,1,2487.2,Sangat Rendah,0
577.73,Debit,San Jose,M033,ATM,37,Doctor,63,1,14977.99,Sangat Rendah,0
170.26,Debit,Chicago,M053,ATM,27,Student,265,1,1969.48,Sangat Rendah,0
337.73,Debit,San Antonio,M065,Online,78,Retired,107,4,7001.2,Sedang,1
330.61,Credit,Nashville,M099,Branch,64,Retired,113,1,2525.25,Sangat Rendah,0
132.33,Credit,Phoenix,M004,ATM,35,Engineer,47,1,7457.94,Sangat Rendah,0
672.74,Credit,Colorado Springs,M068,Branch,46,Engineer,118,1,5386.52,Sangat Rendah,0
74.04,Debit,Memphis,M094,Online,18,Student,66,1,1690.23,Sangat Rendah,0
197.18,Debit,Tucson,M011,Online,28,Engineer,135,1,3114.92,Sangat Rendah,0
21.15,Debit,Columbus,M058,Branch,70,Retired,180,1,3466.74,Sangat Rendah,0
218.37,Debit,Houston,M075,ATM,62,Doctor,105,1,9942.24,Sangat Rendah,0
590.01,Debit,San Jose,M044,Online,29,Doctor,140,3,9791.74,Rendah,1
697.82,Debit,New York,M092,Online,44,Engineer,153,1,6824.0,Sangat Rendah,0
302.76,Debit,Sacramento,M043,ATM,38,Engineer,88,3,8583.39,Rendah,1
148.0,Debit,Tucson,M065,Branch,20,Student,35,1,1488.65,Sangat Rendah,0
22.26,Debit,San Antonio,M057,Branch,19,Student,56,1,5583.88,Sangat Rendah,0
0.86,Debit,Colorado Springs,M050,ATM,25,Student,139,1,1357.22,Sangat Rendah,0
757.1,Debit,Atlanta,M071,Branch,65,Doctor,203,1,10553.23,Sangat Rendah,0
38.81,Credit,Virginia Beach,M001,Online,25,Student,145,1,1619.6,Sangat Rendah,0
76.51,Credit,Mesa,M016,Online,49,Engineer,120,4,9475.4,Sedang,1
32.46,Debit,Charlotte,M092,Online,31,Doctor,10,1,8656.18,Sangat Rendah,0
1022.75,Credit,San Jose,M091,Branch,62,Doctor,158,1,207.74,Sangat Rendah,0
20.64,Debit,Charlotte,M079,Branch,22,Student,59,1,949.38,Sangat Rendah,0
662.11,Debit,Atlanta,M100,Branch,23,Student,219,1,1996.38,Sangat Rendah,0
288.77,Debit,Los Angeles,M025,ATM,55,Engineer,110,1,8836.51,Sangat Rendah,0
35.05,Debit,Boston,M047,Branch,30,Doctor,105,1,14330.47,Sangat Rendah,0
214.73,Credit,Los Angeles,M061,ATM,46,Doctor,26,1,5368.42,Sangat Rendah,0
25.38,Debit,Louisville,M024,Branch,57,Engineer,66,1,8616.05,Sangat Rendah,0
617.66,Debit,Memphis,M036,ATM,41,Engineer,40,1,5906.58,Sangat Rendah,0
446.39,Debit,Houston,M019,ATM,63,Retired,77,1,7863.6,Sangat Rendah,0
377.92,Debit,Raleigh,M029,Branch,33,Engineer,204,1,2254.71,Sangat Rendah,0
11.04,Debit,Phoenix,M036,Online,30,Engineer,43,1,6983.04,Sangat Rendah,0
275.46,Debit,Fort Worth,M032,ATM,36,Doctor,67,1,9697.75,Sangat Rendah,0
179.76,Debit,Philadelphia,M039,Online,78,Retired,81,1,5909.52,Sangat Rendah,0
32.34,Debit,Kansas City,M080,Branch,44,Doctor,45,1,7847.62,Sangat Rendah,0
273.92,Debit,Portland,M053,Branch,79,Retired,109,1,4543.56,Sangat Rendah,0
375.45,Debit,Fort Worth,M015,Branch,19,Student,32,1,1307.23,Sangat Rendah,0
388.98,Debit,Fresno,M005,ATM,23,Student,155,1,1819.91,Sangat Rendah,0
492.84,Debit,Indianapolis,M081,ATM,25,Student,38,1,577.67,Sangat Rendah,0
148.85,Debit,Mesa,M021,ATM,57,Doctor,25,1,7802.36,Sangat Rendah,0
119.95,Credit,Philadelphia,M092,Branch,62,Retired,47,5,2596.61,Sedang,1
391.66,Debit,Fresno,M062,Branch,50,Engineer,103,1,2406.31,Sangat Rendah,0
185.99,Credit,Fresno,M026,Branch,41,Engineer,53,1,402.45,Sangat Rendah,0
322.48,Debit,Jacksonville,M066,ATM,27,Student,57,1,1238.43,Sangat Rendah,0
20.27,Debit,Miami,M065,Branch,18,Student,22,1,796.35,Sangat Rendah,0
280.61,Debit,Mesa,M085,ATM,47,Engineer,129,3,7888.76,Rendah,1
199.02,Debit,Houston,M005,ATM,61,Retired,269,1,4658.89,Sangat Rendah,0
104.23,Credit,Louisville,M081,Online,63,Retired,108,1,5009.29,Sangat Rendah,0
353.59,Credit,New York,M046,Branch,52,Retired,109,5,1822.34,Sedang,1
55.86,Debit,Seattle,M007,Online,39,Engineer,68,1,5346.46,Sangat Rendah,0
10.77,Debit,Indianapolis,M096,ATM,31,Doctor,178,1,10704.95,Sangat Rendah,0
95.55,Debit,Louisville,M060,Branch,33,Engineer,51,1,2434.74,Sangat Rendah,0
477.07,Debit,Columbus,M096,Online,27,Engineer,278,1,6568.07,Sangat Rendah,0
9.1,Credit,San Francisco,M047,Online,52,Retired,63,1,2791.45,Sangat Rendah,0
21.41,Debit,Louisville,M062,Online,57,Doctor,99,1,658.91,Sangat Rendah,0
278.28,Debit,Jacksonville,M097,Branch,28,Student,26,1,1346.88,Sangat Rendah,0
388.1,Credit,Los Angeles,M019,Online,73,Retired,40,1,3022.12,Sangat Rendah,0
215.39,Debit,Detroit,M019,ATM,27,Student,216,1,1582.55,Sangat Rendah,0
194.37,Debit,Milwaukee,M024,ATM,66,Doctor,161,1,14395.88,Sangat Rendah,0
37.7,Debit,Miami,M038,ATM,20,Student,109,1,1741.1,Sangat Rendah,0
19.59,Debit,Charlotte,M016,Branch,64,Retired,122,1,1061.69,Sangat Rendah,0
81.35,Debit,Houston,M028,Online,41,Engineer,103,1,7192.45,Sangat Rendah,0
314.54,Credit,Virginia Beach,M035,Branch,58,Engineer,228,1,9923.45,Sangat Rendah,0
466.64,Debit,Las Vegas,M082,ATM,58,Doctor,11,1,10915.11,Sangat Rendah,0
397.01,Debit,Los Angeles,M058,ATM,22,Student,100,1,719.52,Sangat Rendah,0
472.48,Debit,New York,M099,Branch,55,Engineer,87,1,7128.82,Sangat Rendah,0
67.15,Debit,Indianapolis,M001,Online,59,Doctor,14,1,9028.49,Sangat Rendah,0
102.67,Debit,Albuquerque,M091,Branch,79,Retired,119,1,4656.94,Sangat Rendah,0
460.09,Credit,Fresno,M081,Online,35,Doctor,146,3,6990.64,Rendah,1
453.49,Debit,Seattle,M088,Branch,66,Doctor,147,1,6366.43,Sangat Rendah,0
267.17,Debit,Seattle,M100,ATM,26,Student,170,1,1382.62,Sangat Rendah,0
111.26,Debit,Boston,M096,ATM,66,Doctor,43,1,14350.11,Sangat Rendah,0
121.17,Debit,Phoenix,M053,ATM,68,Doctor,158,1,12990.77,Sangat Rendah,0
213.28,Debit,Mesa,M088,Branch,51,Retired,94,1,4835.91,Sangat Rendah,0
187.88,Debit,Nashville,M017,ATM,60,Engineer,180,1,2154.58,Sangat Rendah,0
471.88,Credit,San Jose,M054,Online,34,Doctor,141,1,14833.34,Sangat Rendah,0
83.79,Debit,Nashville,M031,ATM,57,Engineer,47,1,5061.3,Sangat Rendah,0
212.14,Debit,Austin,M047,Branch,72,Retired,105,1,7225.06,Sangat Rendah,0
99.16,Debit,San Francisco,M045,Online,79,Retired,202,1,2607.58,Sangat Rendah,0
839.33,Credit,Louisville,M071,Branch,60,Doctor,86,1,11538.97,Sangat Rendah,0
29.91,Credit,Philadelphia,M034,Online,76,Retired,43,3,2834.84,Rendah,1
4.24,Debit,San Diego,M086,Online,38,Engineer,38,1,7822.73,Sangat Rendah,0
50.29,Credit,Raleigh,M028,Online,58,Doctor,64,1,7604.9,Sangat Rendah,0
135.85,Debit,Fresno,M015,Online,57,Retired,269,1,1480.39,Sangat Rendah,0
368.53,Debit,Raleigh,M099,Branch,68,Doctor,34,1,13696.31,Sangat Rendah,0
17.95,Credit,Sacramento,M027,Branch,64,Doctor,135,1,12344.9,Sangat Rendah,0
127.8,Credit,Virginia Beach,M026,Branch,31,Engineer,47,1,8630.99,Sangat Rendah,0
16.73,Debit,Houston,M073,Online,45,Engineer,48,1,2202.62,Sangat Rendah,0
317.12,Debit,Fort Worth,M018,Branch,44,Doctor,80,1,14409.74,Sangat Rendah,0
476.63,Debit,Charlotte,M037,ATM,79,Retired,115,1,4894.25,Sangat Rendah,0
156.58,Debit,Portland,M083,Branch,24,Student,160,1,8981.61,Sangat Rendah,0
55.12,Credit,Houston,M021,Online,34,Engineer,261,1,3791.99,Sangat Rendah,0
15.74,Debit,Denver,M051,Branch,27,Student,38,1,690.16,Sangat Rendah,0
353.68,Debit,Las Vegas,M030,Online,70,Retired,145,1,6777.12,Sangat Rendah,0
297.15,Debit,Phoenix,M034,Online,76,Retired,178,1,5449.37,Sangat Rendah,0
647.85,Debit,Omaha,M034,Branch,36,Doctor,121,1,13779.97,Sangat Rendah,0
75.04,Debit,El Paso,M056,ATM,49,Engineer,178,1,9648.6,Sangat Rendah,0
273.92,Debit,Virginia Beach,M086,Online,28,Student,35,1,1029.15,Sangat Rendah,0
215.8,Credit,Jacksonville,M073,Branch,51,Retired,66,1,3656.62,Sangat Rendah,0
963.77,Debit,Louisville,M055,ATM,41,Engineer,248,1,6710.51,Sangat Rendah,0
420.6,Debit,Louisville,M086,Branch,26,Student,55,1,1778.75,Sangat Rendah,0
688.36,Credit,Memphis,M007,Branch,23,Student,22,1,5191.13,Sangat Rendah,0
285.18,Credit,Sacramento,M084,Branch,55,Doctor,150,1,14847.97,Sangat Rendah,0
213.55,Debit,Boston,M077,ATM,63,Doctor,15,1,5238.37,Sangat Rendah,0
463.11,Credit,Las Vegas,M078,Branch,51,Doctor,159,1,10238.82,Sangat Rendah,0
150.03,Debit,Columbus,M059,ATM,73,Retired,176,1,7491.42,Sangat Rendah,0
428.61,Debit,Fresno,M049,Branch,51,Retired,131,1,2116.36,Sangat Rendah,0
309.56,Debit,Charlotte,M094,Online,58,Doctor,147,1,972.04,Sangat Rendah,0
377.08,Credit,Mesa,M090,Branch,26,Student,71,1,6430.86,Sangat Rendah,0
77.25,Debit,Virginia Beach,M059,Branch,68,Doctor,157,1,14077.97,Sangat Rendah,0
146.92,Debit,Portland,M003,ATM,64,Retired,272,1,3990.6,Sangat Rendah,0
126.6,Debit,San Antonio,M031,Branch,22,Student,146,1,961.65,Sangat Rendah,0
101.34,Debit,Boston,M068,ATM,24,Student,46,1,703.26,Sangat Rendah,0
184.97,Debit,Denver,M012,Branch,58,Doctor,268,1,1156.67,Sangat Rendah,0
451.15,Debit,Colorado Springs,M094,ATM,46,Engineer,175,1,1356.47,Sangat Rendah,0
516.47,Credit,Charlotte,M026,ATM,25,Student,94,1,1305.06,Sangat Rendah,0
880.04,Debit,Sacramento,M093,ATM,25,Student,29,1,261.97,Sangat Rendah,0
353.69,Debit,San Jose,M068,Online,59,Engineer,163,1,9500.79,Sangat Rendah,0
66.69,Credit,San Antonio,M043,Branch,25,Student,140,1,1210.33,Sangat Rendah,0
95.75,Debit,Los Angeles,M064,Branch,31,Engineer,169,1,337.62,Sangat Rendah,0
43.91,Debit,Albuquerque,M073,Online,27,Student,86,1,1806.68,Sangat Rendah,0
98.03,Debit,El Paso,M095,Branch,54,Engineer,165,1,6323.45,Sangat Rendah,0
617.66,Debit,Boston,M057,ATM,42,Engineer,128,1,7155.95,Sangat Rendah,0
888.57,Debit,San Antonio,M092,Online,62,Retired,102,1,7896.14,Sangat Rendah,0
107.48,Debit,Omaha,M080,Branch,22,Student,129,1,591.23,Sangat Rendah,0
36.57,Debit,Omaha,M051,ATM,62,Retired,69,1,2583.07,Sangat Rendah,0
575.62,Debit,Oklahoma City,M081,Online,43,Doctor,129,1,234.41,Sangat Rendah,0
84.89,Debit,San Jose,M018,ATM,37,Engineer,70,1,4735.61,Sangat Rendah,0
832.3,Credit,Austin,M061,Branch,69,Retired,86,1,6617.52,Sangat Rendah,0
180.65,Debit,Charlotte,M012,Branch,22,Student,38,5,816.01,Sedang,1
7.76,Credit,Las Vegas,M091,Online,52,Retired,84,1,7393.11,Sangat Rendah,0
109.3,Debit,Fort Worth,M020,Branch,56,Doctor,27,1,13510.11,Sangat Rendah,0
230.08,Debit,Austin,M006,Online,79,Retired,124,1,4466.1,Sangat Rendah,0
361.92,Debit,Detroit,M018,ATM,54,Retired,111,1,7474.31,Sangat Rendah,0
71.29,Debit,Chicago,M075,ATM,68,Retired,55,2,7225.63,Rendah,0
122.45,Debit,New York,M065,Branch,46,Doctor,98,1,7255.49,Sangat Rendah,0
642.53,Debit,Mesa,M048,ATM,65,Doctor,128,1,11417.91,Sangat Rendah,0
62.86,Debit,Houston,M090,Branch,25,Student,31,1,1040.43,Sangat Rendah,0
175.21,Credit,Mesa,M049,ATM,69,Doctor,69,1,6039.04,Sangat Rendah,0
168.0,Credit,Tucson,M053,Branch,32,Engineer,11,1,3498.58,Sangat Rendah,0
11.46,Debit,Chicago,M056,Online,67,Retired,73,1,6628.75,Sangat Rendah,0
382.07,Credit,Omaha,M091,Branch,62,Doctor,147,1,10156.09,Sangat Rendah,0
13.48,Debit,Las Vegas,M094,Online,18,Student,20,3,521.88,Rendah,1
65.32,Debit,Mesa,M094,ATM,28,Student,54,1,9165.02,Sangat Rendah,0
83.07,Debit,Miami,M026,Branch,27,Engineer,291,4,6704.76,Sedang,1
730.1,Credit,Chicago,M053,Branch,77,Retired,93,1,6384.05,Sangat Rendah,0
85.31,Debit,Kansas City,M019,ATM,62,Retired,27,1,6095.65,Sangat Rendah,0
726.61,Debit,Phoenix,M081,ATM,18,Student,277,1,1008.76,Sangat Rendah,0
130.4,Debit,Raleigh,M024,Branch,45,Engineer,63,1,4381.24,Sangat Rendah,0
68.1,Debit,Milwaukee,M089,ATM,20,Student,47,1,1382.8,Sangat Rendah,0
65.26,Debit,Sacramento,M026,Branch,26,Student,72,1,7380.63,Sangat Rendah,0
191.62,Debit,Jacksonville,M016,Branch,63,Doctor,51,1,1981.67,Sangat Rendah,0
212.88,Debit,Fresno,M062,Online,39,Doctor,122,1,7036.72,Sangat Rendah,0
88.38,Debit,Virginia Beach,M026,ATM,30,Engineer,138,1,3707.82,Sangat Rendah,0
48.77,Credit,Austin,M013,Online,42,Engineer,51,1,2040.16,Sangat Rendah,0
289.1,Debit,Baltimore,M064,ATM,27,Student,206,1,267.53,Sangat Rendah,0
390.09,Debit,El Paso,M057,Online,26,Engineer,49,1,2617.23,Sangat Rendah,0
48.29,Debit,San Diego,M060,Online,37,Engineer,242,1,8883.4,Sangat Rendah,0
333.83,Debit,Fresno,M097,ATM,63,Retired,135,1,1660.66,Sangat Rendah,0
1074.29,Debit,Portland,M081,Branch,67,Retired,79,1,2011.6,Sangat Rendah,0
100.27,Debit,Miami,M045,Online,79,Retired,51,1,4309.9,Sangat Rendah,0
44.54,Debit,San Antonio,M048,ATM,31,Engineer,164,1,362.4,Sangat Rendah,0
1156.18,Credit,Phoenix,M054,Online,52,Doctor,40,1,836.69,Sangat Rendah,0
82.17,Debit,Fort Worth,M096,Branch,28,Student,21,1,1913.06,Sangat Rendah,0
1045.45,Debit,Baltimore,M036,Online,19,Student,150,1,563.46,Sangat Rendah,0
447.42,Debit,Charlotte,M056,Online,32,Engineer,65,1,6133.22,Sangat Rendah,0
590.26,Credit,Austin,M089,Branch,25,Student,48,1,1068.28,Sangat Rendah,0
192.73,Debit,Milwaukee,M027,Branch,71,Retired,157,1,2037.75,Sangat Rendah,0
146.01,Debit,San Francisco,M017,Online,26,Student,269,1,221.79,Sangat Rendah,0
136.05,Debit,Atlanta,M068,Online,24,Student,63,3,1127.54,Rendah,1
11.57,Credit,New York,M037,Branch,56,Retired,64,1,2061.61,Sangat Rendah,0
102.34,Debit,San Antonio,M076,Online,51,Doctor,78,1,9326.28,Sangat Rendah,0
7.82,Debit,Boston,M090,ATM,36,Engineer,273,1,2240.49,Sangat Rendah,0
79.43,Debit,Dallas,M009,ATM,74,Retired,72,1,6579.37,Sangat Rendah,0
386.97,Debit,Raleigh,M098,Branch,58,Retired,137,1,1876.35,Sangat Rendah,0
51.22,Debit,Fresno,M040,Branch,23,Student,82,1,1664.59,Sangat Rendah,0
256.05,Debit,Nashville,M009,ATM,54,Retired,35,1,6910.18,Sangat Rendah,0
7.79,Debit,Los Angeles,M097,Branch,34,Doctor,298,1,1319.85,Sangat Rendah,0
233.71,Debit,Louisville,M073,Branch,63,Doctor,11,1,6095.5,Sangat Rendah,0
176.37,Debit,Boston,M057,Branch,55,Retired,126,1,2420.86,Sangat Rendah,0
122.63,Debit,Milwaukee,M029,Branch,21,Student,153,1,359.06,Sangat Rendah,0
86.41,Debit,Fresno,M099,ATM,75,Retired,125,1,3128.71,Sangat Rendah,0
21.57,Debit,San Francisco,M071,ATM,54,Retired,71,1,7587.48,Sangat Rendah,0
82.67,Debit,Milwaukee,M014,Branch,26,Student,46,1,290.59,Sangat Rendah,0
451.35,Credit,Baltimore,M028,Branch,47,Engineer,223,1,7707.96,Sangat Rendah,0
299.42,Credit,San Jose,M005,Branch,63,Retired,53,1,4735.41,Sangat Rendah,0
543.47,Debit,Los Angeles,M092,ATM,18,Student,122,1,6165.03,Sangat Rendah,0
346.76,Credit,San Jose,M055,Branch,21,Student,116,1,1637.75,Sangat Rendah,0
47.48,Debit,El Paso,M027,Branch,24,Student,66,1,585.52,Sangat Rendah,0
64.92,Debit,Atlanta,M082,Branch,58,Engineer,236,1,5481.76,Sangat Rendah,0
350.72,Credit,Fresno,M035,ATM,28,Student,48,1,1982.9,Sangat Rendah,0
3.8,Debit,Charlotte,M057,Online,65,Doctor,174,1,5766.96,Sangat Rendah,0
22.54,Debit,El Paso,M044,Online,26,Engineer,42,1,7139.11,Sangat Rendah,0
767.14,Credit,Mesa,M039,Branch,62,Retired,38,1,4732.57,Sangat Rendah,0
167.47,Debit,Sacramento,M024,ATM,35,Engineer,103,1,2293.13,Sangat Rendah,0
43.65,Credit,Charlotte,M066,Branch,30,Engineer,212,1,2870.67,Sangat Rendah,0
391.08,Debit,Fresno,M029,Online,56,Retired,105,1,6885.16,Sangat Rendah,0
390.77,Debit,Portland,M045,Online,44,Doctor,34,1,5500.56,Sangat Rendah,0
508.16,Debit,Mesa,M038,ATM,39,Engineer,131,1,5609.44,Sangat Rendah,0
36.76,Credit,Philadelphia,M053,Online,65,Retired,108,1,1228.93,Sangat Rendah,0
332.33,Debit,Kansas City,M039,ATM,27,Student,101,1,192.63,Sangat Rendah,0
362.09,Debit,New York,M093,Branch,32,Engineer,31,1,6590.28,Sangat Rendah,0
42.58,Debit,San Jose,M057,Online,30,Doctor,80,1,13485.0,Sangat Rendah,0
122.35,Credit,Atlanta,M008,Branch,53,Retired,188,1,6472.5,Sangat Rendah,0
248.66,Debit,Chicago,M058,Online,28,Engineer,113,1,2571.39,Sangat Rendah,0
461.25,Credit,Sacramento,M044,Online,54,Doctor,171,1,676.1,Sangat Rendah,0
61.77,Debit,Charlotte,M082,Branch,56,Doctor,49,1,12352.2,Sangat Rendah,0
268.92,Debit,Chicago,M022,Branch,29,Engineer,148,1,8765.38,Sangat Rendah,0
303.97,Debit,Fort Worth,M056,Online,24,Student,77,5,1590.88,Sedang,1
219.02,Credit,San Diego,M093,Online,54,Engineer,68,1,7375.73,Sangat Rendah,0
125.14,Debit,Baltimore,M080,Branch,20,Student,31,1,1845.18,Sangat Rendah,0
47.6,Debit,Austin,M026,Online,53,Engineer,115,1,1382.51,Sangat Rendah,0
592.82,Debit,Memphis,M076,Online,74,Retired,248,1,7508.98,Sangat Rendah,0
372.5,Debit,Nashville,M073,ATM,22,Student,211,1,3901.82,Sangat Rendah,0
4.72,Debit,Fort Worth,M051,Branch,32,Engineer,20,1,4792.01,Sangat Rendah,0
144.93,Debit,Fresno,M093,Branch,42,Engineer,74,1,6887.52,Sangat Rendah,0
316.56,Debit,Denver,M052,Online,28,Engineer,261,1,8643.51,Sangat Rendah,0
9.18,Debit,San Francisco,M096,Online,22,Student,140,1,887.32,Sangat Rendah,0
421.25,Debit,Fort Worth,M007,Online,25,Student,66,1,7174.69,Sangat Rendah,0
185.71,Debit,Virginia Beach,M084,Branch,48,Engineer,194,1,2679.91,Sangat Rendah,0
1432.02,Debit,Louisville,M081,Branch,60,Retired,138,1,4315.07,Sangat Rendah,0
26.27,Credit,Portland,M027,Online,45,Engineer,177,1,8853.93,Sangat Rendah,0
297.03,Debit,Austin,M041,Online,61,Retired,151,1,1088.62,Sangat Rendah,0
341.67,Debit,Omaha,M037,Branch,53,Retired,96,5,1442.29,Sedang,1
99.52,Debit,San Diego,M083,ATM,52,Engineer,127,1,3798.09,Sangat Rendah,0
881.1,Debit,Phoenix,M093,Branch,28,Student,16,1,9951.68,Sangat Rendah,0
139.69,Debit,Indianapolis,M025,Online,52,Engineer,180,1,9567.94,Sangat Rendah,0
42.72,Debit,Nashville,M001,ATM,37,Engineer,143,1,2669.66,Sangat Rendah,0
112.72,Debit,Washington,M028,Branch,31,Doctor,17,1,9630.0,Sangat Rendah,0
568.88,Debit,Nashville,M076,Branch,19,Student,105,1,1307.86,Sangat Rendah,0
189.03,Debit,Oklahoma City,M046,ATM,28,Student,50,1,1916.46,Sangat Rendah,0
199.8,Debit,Detroit,M038,ATM,20,Student,163,1,167.28,Sangat Rendah,0
189.08,Debit,Miami,M011,Branch,68,Doctor,238,1,10790.8,Sangat Rendah,0
958.9,Debit,Memphis,M097,Branch,31,Engineer,135,1,9977.49,Sangat Rendah,0
409.59,Debit,Albuquerque,M042,Online,35,Doctor,50,1,14563.02,Sangat Rendah,0
349.34,Credit,Indianapolis,M047,ATM,28,Student,245,1,614.14,Sangat Rendah,0
283.15,Debit,Baltimore,M089,Online,24,Student,180,1,603.79,Sangat Rendah,0
151.82,Debit,Chicago,M013,ATM,51,Retired,105,1,2197.12,Sangat Rendah,0
438.59,Debit,San Jose,M035,Online,37,Engineer,103,1,8994.39,Sangat Rendah,0
590.57,Debit,Milwaukee,M050,ATM,79,Retired,93,1,3224.6,Sangat Rendah,0
63.74,Debit,Chicago,M092,Online,63,Retired,31,1,4336.4,Sangat Rendah,0
77.02,Credit,Miami,M053,Online,59,Doctor,132,1,800.83,Sangat Rendah,0
501.15,Debit,Phoenix,M088,Branch,47,Engineer,208,1,8821.84,Sangat Rendah,0
917.81,Debit,Kansas City,M047,ATM,64,Retired,75,2,3173.17,Rendah,0
8.95,Debit,Oklahoma City,M008,Online,76,Retired,102,1,3299.84,Sangat Rendah,0
173.6,Debit,Austin,M043,Online,21,Student,160,1,421.44,Sangat Rendah,0
149.4,Debit,Chicago,M039,ATM,53,Retired,123,1,1035.22,Sangat Rendah,0
388.21,Credit,Columbus,M013,Branch,53,Doctor,237,1,9724.49,Sangat Rendah,0
484.3,Credit,Boston,M026,Online,61,Retired,230,3,7910.3,Rendah,1
126.04,Credit,Charlotte,M019,Branch,65,Retired,167,1,6041.69,Sangat Rendah,0
52.04,Credit,Colorado Springs,M070,Branch,50,Doctor,31,1,8436.12,Sangat Rendah,0
389.7,Credit,Austin,M030,Branch,62,Doctor,216,1,7125.15,Sangat Rendah,0
161.1,Credit,Miami,M002,ATM,19,Student,104,1,239.12,Sangat Rendah,0
309.77,Credit,San Antonio,M010,Online,67,Retired,137,1,4378.14,Sangat Rendah,0
838.57,Debit,Phoenix,M040,ATM,41,Doctor,273,1,14576.47,Sangat Rendah,0
202.55,Debit,Dallas,M029,ATM,21,Student,34,2,701.73,Rendah,0
724.18,Debit,Fort Worth,M002,Branch,41,Doctor,134,1,10922.78,Sangat Rendah,0
124.98,Debit,Washington,M062,ATM,24,Student,78,1,642.0,Sangat Rendah,0
487.32,Debit,Kansas City,M005,Branch,52,Doctor,164,1,7707.96,Sangat Rendah,0
635.91,Credit,Jacksonville,M074,Branch,46,Doctor,78,1,13267.09,Sangat Rendah,0
205.65,Debit,Houston,M080,Branch,62,Retired,144,1,3582.16,Sangat Rendah,0
39.41,Debit,Louisville,M030,Branch,25,Student,132,1,921.91,Sangat Rendah,0
254.0,Debit,Nashville,M098,Branch,35,Doctor,63,1,5788.53,Sangat Rendah,0
436.8,Debit,Houston,M098,Branch,36,Engineer,213,1,4515.43,Sangat Rendah,0
224.73,Debit,Miami,M002,Branch,76,Retired,63,1,7551.89,Sangat Rendah,0
752.69,Credit,Dallas,M056,ATM,65,Doctor,115,1,14489.69,Sangat Rendah,0
78.5,Credit,San Jose,M007,Branch,31,Doctor,41,1,13991.5,Sangat Rendah,0
50.0,Credit,Jacksonville,M018,ATM,53,Doctor,87,1,185.87,Sangat Rendah,0
132.42,Debit,Denver,M069,ATM,18,Student,164,1,726.39,Sangat Rendah,0
11.67,Debit,Fort Worth,M078,Branch,76,Retired,105,1,7458.63,Sangat Rendah,0
83.16,Debit,Los Angeles,M091,ATM,61,Retired,177,1,3065.87,Sangat Rendah,0
149.02,Credit,Fort Worth,M019,Branch,46,Engineer,176,1,9379.72,Sangat Rendah,0
74.27,Credit,Memphis,M090,Online,59,Doctor,148,1,13696.61,Sangat Rendah,0
876.57,Credit,Portland,M056,ATM,62,Retired,118,1,3743.63,Sangat Rendah,0
615.58,Debit,Jacksonville,M059,ATM,42,Doctor,133,1,14343.0,Sangat Rendah,0
643.03,Credit,Jacksonville,M002,Online,36,Engineer,52,1,2882.16,Sangat Rendah,0
7.95,Debit,Phoenix,M087,ATM,79,Retired,65,1,5631.2,Sangat Rendah,0
270.92,Credit,Louisville,M066,Branch,77,Retired,143,1,4574.43,Sangat Rendah,0
499.48,Debit,Charlotte,M012,ATM,24,Student,133,1,1242.62,Sangat Rendah,0
841.5,Credit,Atlanta,M020,Branch,25,Student,287,1,352.31,Sangat Rendah,0
138.82,Debit,Fort Worth,M030,Online,77,Retired,53,1,3100.22,Sangat Rendah,0
231.46,Credit,Miami,M047,Branch,60,Engineer,83,1,4707.24,Sangat Rendah,0
292.08,Debit,Columbus,M067,ATM,72,Retired,32,1,7950.48,Sangat Rendah,0
63.98,Debit,Baltimore,M026,Online,54,Doctor,258,1,7954.12,Sangat Rendah,0
235.21,Debit,Boston,M007,Branch,67,Doctor,74,1,5946.61,Sangat Rendah,0
201.73,Debit,Baltimore,M096,Online,57,Engineer,78,1,6650.71,Sangat Rendah,0
161.31,Debit,Nashville,M051,ATM,28,Student,13,1,1268.67,Sangat Rendah,0
18.41,Debit,Atlanta,M072,Branch,53,Doctor,168,1,8287.54,Sangat Rendah,0
471.75,Credit,San Jose,M048,Branch,34,Doctor,41,1,12948.5,Sangat Rendah,0
290.02,Debit,Milwaukee,M005,Branch,55,Engineer,246,1,4746.71,Sangat Rendah,0
48.05,Debit,New York,M060,Branch,27,Engineer,38,1,5334.97,Sangat Rendah,0
359.42,Debit,Baltimore,M089,Branch,55,Doctor,30,1,1765.45,Sangat Rendah,0
32.91,Debit,Fort Worth,M036,Online,19,Student,255,1,427.3,Sangat Rendah,0
3.8,Debit,Denver,M074,Branch,67,Retired,140,1,6285.39,Sangat Rendah,0
31.81,Debit,Fort Worth,M033,Online,51,Retired,149,1,1406.6,Sangat Rendah,0
220.2,Debit,Boston,M047,Online,28,Student,102,1,1075.15,Sangat Rendah,0
476.03,Credit,Houston,M003,Branch,77,Retired,99,1,5958.34,Sangat Rendah,0
